simulator,x0,s_oracle
mm1_sojourn,0.8639097744360902,7.348066298342539
mm1_sojourn,0.8659147869674185,7.457943925233644
mm1_sojourn,0.8679197994987469,7.571157495256167
mm1_sojourn,0.8699248120300752,7.687861271676302
mm1_sojourn,0.8719298245614034,7.8082191780821875
mm1_sojourn,0.8739348370927318,7.932405566600395
mm1_sojourn,0.8759398496240601,8.060606060606059
mm1_sojourn,0.8779448621553885,8.193018480492814
mm1_sojourn,0.8799498746867168,8.329853862212945
mm1_sojourn,0.881954887218045,8.47133757961783
mm1_sojourn,0.8839598997493734,8.617710583153345
mm1_sojourn,0.8859649122807017,8.769230769230768
mm1_sojourn,0.8879699248120301,8.926174496644295
mm1_sojourn,0.8899749373433584,9.088838268792713
mm1_sojourn,0.8919799498746867,9.257540603248254
mm1_sojourn,0.893984962406015,9.432624113475173
mm1_sojourn,0.8959899749373433,9.6144578313253
mm1_sojourn,0.8979949874686717,9.803439803439803
mm1_sojourn,0.9,10.000000000000002
raised_floor_gauss,0.0,2.0739208802178717
raised_floor_gauss,0.01574733159694132,2.0541817954049195
raised_floor_gauss,0.03149466319388264,2.034541901972936
raised_floor_gauss,0.04724199479082396,2.015001199921923
raised_floor_gauss,0.06298932638776528,1.9955596892518792
raised_floor_gauss,0.0787366579847066,1.9762173699628056
raised_floor_gauss,0.09448398958164791,1.9569742420547007
raised_floor_gauss,0.11023132117858923,1.937830305527566
raised_floor_gauss,0.12597865277553055,1.918785560381401
raised_floor_gauss,0.14172598437247186,1.8998400066162053
raised_floor_gauss,0.1574733159694132,1.880993644231979
raised_floor_gauss,0.17322064756635452,1.862246473228723
raised_floor_gauss,0.18896797916329583,1.8435984936064362
raised_floor_gauss,0.20471531076023713,1.8250497053651187
raised_floor_gauss,0.22046264235717847,1.8066001085047712
raised_floor_gauss,0.2362099739541198,1.7882497030253934
raised_floor_gauss,0.2519573055510611,1.769998488926985
raised_floor_gauss,0.2677046371480024,1.7518464662095463
raised_floor_gauss,0.2834519687449437,1.733793634873077
raised_floor_gauss,0.2991993003418851,1.715839994917578
raised_floor_gauss,0.3149466319388264,1.6979855463430475
raised_floor_gauss,0.3306939635357677,1.6802302891494874
raised_floor_gauss,0.34644129513270905,1.6625742233368968
raised_floor_gauss,0.36218862672965035,1.645017348905276
raised_floor_gauss,0.37793595832659166,1.627559665854624
raised_floor_gauss,0.39368328992353296,1.6102011741849425
raised_floor_gauss,0.40943062152047427,1.5929418738962302
